project_id,title,country,climate_bin,typology,massing_type,wwr_band,image_ids,plan_ids,tags,lat,lon
p_flower_on_hillside_community_library_st_1027318_interiors_p_flower_on_hillside_community_library_st_1027318,Flower On Hillside Community Library St 1027318 Interiors P Flower On Hillside Community Library St,unknown,unknown,unknown,unknown,unknown,"['i_p_flower_on_hillside_community_library_st_1027318_interiors_p_flower_on_hillside_community_library_st_1027318_p_flower_on_hillside_community_library_st_1027318_interiors_p_flower_on_hillside_community_library_st_1027318_interior_1', 'i_p_flower_on_hillside_community_library_st_1027318_interiors_p_flower_on_hillside_community_library_st_1027318_p_flower_on_hillside_community_library_st_1027318_interiors_p_flower_on_hillside_community_library_st_1027318_interior_2', 'i_p_flower_on_hillside_community_library_st_1027318_interiors_p_flower_on_hillside_community_library_st_1027318_p_flower_on_hillside_community_library_st_1027318_interiors_p_flower_on_hillside_community_library_st_1027318_interior_3', 'i_p_flower_on_hillside_community_library_st_1027318_interiors_p_flower_on_hillside_community_library_st_1027318_p_flower_on_hillside_community_library_st_1027318_interiors_p_flower_on_hillside_community_library_st_1027318_interior_4', 'i_p_flower_on_hillside_community_library_st_1027318_interiors_p_flower_on_hillside_community_library_st_1027318_p_flower_on_hillside_community_library_st_1027318_interiors_p_flower_on_hillside_community_library_st_1027318_interior_5']",[],[],25.8176299,98.85669999999999
p_frihamnskyrkan_church_elding_oscarson_1025436_diagrams_p_frihamnskyrkan_church_elding_oscarson_1025436,Frihamnskyrkan Church Elding Oscarson 1025436 Diagrams P Frihamnskyrkan Church Elding Oscarson,unknown,unknown,unknown,unknown,unknown,"['i_p_frihamnskyrkan_church_elding_oscarson_1025436_diagrams_p_frihamnskyrkan_church_elding_oscarson_1025436_p_frihamnskyrkan_church_elding_oscarson_1025436_diagrams_p_frihamnskyrkan_church_elding_oscarson_1025436_diagram_1', 'i_p_frihamnskyrkan_church_elding_oscarson_1025436_diagrams_p_frihamnskyrkan_church_elding_oscarson_1025436_p_frihamnskyrkan_church_elding_oscarson_1025436_diagrams_p_frihamnskyrkan_church_elding_oscarson_1025436_diagram_2', 'i_p_frihamnskyrkan_church_elding_oscarson_1025436_diagrams_p_frihamnskyrkan_church_elding_oscarson_1025436_p_frihamnskyrkan_church_elding_oscarson_1025436_diagrams_p_frihamnskyrkan_church_elding_oscarson_1025436_diagram_3']",[],[],57.70887,11.97456
p_frihamnskyrkan_church_elding_oscarson_1025436_exteriors_p_frihamnskyrkan_church_elding_oscarson_1025436,Frihamnskyrkan Church Elding Oscarson 1025436 Exteriors P Frihamnskyrkan Church Elding Oscarson,unknown,unknown,unknown,unknown,unknown,"['i_p_frihamnskyrkan_church_elding_oscarson_1025436_exteriors_p_frihamnskyrkan_church_elding_oscarson_1025436_p_frihamnskyrkan_church_elding_oscarson_1025436_exteriors_p_frihamnskyrkan_church_elding_oscarson_1025436_exterior_1', 'i_p_frihamnskyrkan_church_elding_oscarson_1025436_exteriors_p_frihamnskyrkan_church_elding_oscarson_1025436_p_frihamnskyrkan_church_elding_oscarson_1025436_exteriors_p_frihamnskyrkan_church_elding_oscarson_1025436_exterior_2', 'i_p_frihamnskyrkan_church_elding_oscarson_1025436_exteriors_p_frihamnskyrkan_church_elding_oscarson_1025436_p_frihamnskyrkan_church_elding_oscarson_1025436_exteriors_p_frihamnskyrkan_church_elding_oscarson_1025436_exterior_3', 'i_p_frihamnskyrkan_church_elding_oscarson_1025436_exteriors_p_frihamnskyrkan_church_elding_oscarson_1025436_p_frihamnskyrkan_church_elding_oscarson_1025436_exteriors_p_frihamnskyrkan_church_elding_oscarson_1025436_exterior_4', 'i_p_frihamnskyrkan_church_elding_oscarson_1025436_exteriors_p_frihamnskyrkan_church_elding_oscarson_1025436_p_frihamnskyrkan_church_elding_oscarson_1025436_exteriors_p_frihamnskyrkan_church_elding_oscarson_1025436_exterior_5']",[],[],57.70887,11.97456
p_frihamnskyrkan_church_elding_oscarson_1025436_interiors_p_frihamnskyrkan_church_elding_oscarson_1025436,Frihamnskyrkan Church Elding Oscarson 1025436 Interiors P Frihamnskyrkan Church Elding Oscarson,unknown,unknown,unknown,unknown,unknown,"['i_p_frihamnskyrkan_church_elding_oscarson_1025436_interiors_p_frihamnskyrkan_church_elding_oscarson_1025436_p_frihamnskyrkan_church_elding_oscarson_1025436_interiors_p_frihamnskyrkan_church_elding_oscarson_1025436_interior_1', 'i_p_frihamnskyrkan_church_elding_oscarson_1025436_interiors_p_frihamnskyrkan_church_elding_oscarson_1025436_p_frihamnskyrkan_church_elding_oscarson_1025436_interiors_p_frihamnskyrkan_church_elding_oscarson_1025436_interior_2']",[],[],57.70887,11.97456
p_gabrielle_roy_library_saucier_perrotte_a_1028861_exteriors_p_gabrielle_roy_library_saucier_perrotte_a_1028861,Gabrielle Roy Library Saucier Perrotte A 1028861 Exteriors P Gabrielle Roy Library Saucier Perrotte A,unknown,unknown,unknown,unknown,unknown,"['i_p_gabrielle_roy_library_saucier_perrotte_a_1028861_exteriors_p_gabrielle_roy_library_saucier_perrotte_a_1028861_p_gabrielle_roy_library_saucier_perrotte_a_1028861_exteriors_p_gabrielle_roy_library_saucier_perrotte_a_1028861_exterior_1', 'i_p_gabrielle_roy_library_saucier_perrotte_a_1028861_exteriors_p_gabrielle_roy_library_saucier_perrotte_a_1028861_p_gabrielle_roy_library_saucier_perrotte_a_1028861_exteriors_p_gabrielle_roy_library_saucier_perrotte_a_1028861_exterior_2', 'i_p_gabrielle_roy_library_saucier_perrotte_a_1028861_exteriors_p_gabrielle_roy_library_saucier_perrotte_a_1028861_p_gabrielle_roy_library_saucier_perrotte_a_1028861_exteriors_p_gabrielle_roy_library_saucier_perrotte_a_1028861_exterior_3', 'i_p_gabrielle_roy_library_saucier_perrotte_a_1028861_exteriors_p_gabrielle_roy_library_saucier_perrotte_a_1028861_p_gabrielle_roy_library_saucier_perrotte_a_1028861_exteriors_p_gabrielle_roy_library_saucier_perrotte_a_1028861_exterior_4']",[],[],46.8130816,-71.20745959999999
p_gabrielle_roy_library_saucier_perrotte_a_1028861_interiors_p_gabrielle_roy_library_saucier_perrotte_a_1028861,Gabrielle Roy Library Saucier Perrotte A 1028861 Interiors P Gabrielle Roy Library Saucier Perrotte A,unknown,unknown,unknown,unknown,unknown,"['i_p_gabrielle_roy_library_saucier_perrotte_a_1028861_interiors_p_gabrielle_roy_library_saucier_perrotte_a_1028861_p_gabrielle_roy_library_saucier_perrotte_a_1028861_interiors_p_gabrielle_roy_library_saucier_perrotte_a_1028861_interior_1', 'i_p_gabrielle_roy_library_saucier_perrotte_a_1028861_interiors_p_gabrielle_roy_library_saucier_perrotte_a_1028861_p_gabrielle_roy_library_saucier_perrotte_a_1028861_interiors_p_gabrielle_roy_library_saucier_perrotte_a_1028861_interior_2', 'i_p_gabrielle_roy_library_saucier_perrotte_a_1028861_interiors_p_gabrielle_roy_library_saucier_perrotte_a_1028861_p_gabrielle_roy_library_saucier_perrotte_a_1028861_interiors_p_gabrielle_roy_library_saucier_perrotte_a_1028861_interior_3', 'i_p_gabrielle_roy_library_saucier_perrotte_a_1028861_interiors_p_gabrielle_roy_library_saucier_perrotte_a_1028861_p_gabrielle_roy_library_saucier_perrotte_a_1028861_interiors_p_gabrielle_roy_library_saucier_perrotte_a_1028861_interior_4', 'i_p_gabrielle_roy_library_saucier_perrotte_a_1028861_interiors_p_gabrielle_roy_library_saucier_perrotte_a_1028861_p_gabrielle_roy_library_saucier_perrotte_a_1028861_interiors_p_gabrielle_roy_library_saucier_perrotte_a_1028861_interior_5']",[],[],46.8130816,-71.20745959999999
p_ganga_leheri_temple_abin_design_studio_1030472_diagrams_p_ganga_leheri_temple_abin_design_studio_1030472,Ganga Leheri Temple Abin Design Studio 1030472 Diagrams P Ganga Leheri Temple Abin Design Studio,unknown,unknown,unknown,unknown,unknown,"['i_p_ganga_leheri_temple_abin_design_studio_1030472_diagrams_p_ganga_leheri_temple_abin_design_studio_1030472_p_ganga_leheri_temple_abin_design_studio_1030472_diagrams_p_ganga_leheri_temple_abin_design_studio_1030472_diagram_1', 'i_p_ganga_leheri_temple_abin_design_studio_1030472_diagrams_p_ganga_leheri_temple_abin_design_studio_1030472_p_ganga_leheri_temple_abin_design_studio_1030472_diagrams_p_ganga_leheri_temple_abin_design_studio_1030472_diagram_2', 'i_p_ganga_leheri_temple_abin_design_studio_1030472_diagrams_p_ganga_leheri_temple_abin_design_studio_1030472_p_ganga_leheri_temple_abin_design_studio_1030472_diagrams_p_ganga_leheri_temple_abin_design_studio_1030472_diagram_3']",[],[],22.2186797,88.12181710000002
p_ganga_leheri_temple_abin_design_studio_1030472_exteriors_p_ganga_leheri_temple_abin_design_studio_1030472,Ganga Leheri Temple Abin Design Studio 1030472 Exteriors P Ganga Leheri Temple Abin Design Studio,unknown,unknown,unknown,unknown,unknown,"['i_p_ganga_leheri_temple_abin_design_studio_1030472_exteriors_p_ganga_leheri_temple_abin_design_studio_1030472_p_ganga_leheri_temple_abin_design_studio_1030472_exteriors_p_ganga_leheri_temple_abin_design_studio_1030472_exterior_1', 'i_p_ganga_leheri_temple_abin_design_studio_1030472_exteriors_p_ganga_leheri_temple_abin_design_studio_1030472_p_ganga_leheri_temple_abin_design_studio_1030472_exteriors_p_ganga_leheri_temple_abin_design_studio_1030472_exterior_2', 'i_p_ganga_leheri_temple_abin_design_studio_1030472_exteriors_p_ganga_leheri_temple_abin_design_studio_1030472_p_ganga_leheri_temple_abin_design_studio_1030472_exteriors_p_ganga_leheri_temple_abin_design_studio_1030472_exterior_3', 'i_p_ganga_leheri_temple_abin_design_studio_1030472_exteriors_p_ganga_leheri_temple_abin_design_studio_1030472_p_ganga_leheri_temple_abin_design_studio_1030472_exteriors_p_ganga_leheri_temple_abin_design_studio_1030472_exterior_4', 'i_p_ganga_leheri_temple_abin_design_studio_1030472_exteriors_p_ganga_leheri_temple_abin_design_studio_1030472_p_ganga_leheri_temple_abin_design_studio_1030472_exteriors_p_ganga_leheri_temple_abin_design_studio_1030472_exterior_5']",[],[],22.2186797,88.12181710000002
p_ganga_leheri_temple_abin_design_studio_1030472_interiors_p_ganga_leheri_temple_abin_design_studio_1030472,Ganga Leheri Temple Abin Design Studio 1030472 Interiors P Ganga Leheri Temple Abin Design Studio,unknown,unknown,unknown,unknown,unknown,"['i_p_ganga_leheri_temple_abin_design_studio_1030472_interiors_p_ganga_leheri_temple_abin_design_studio_1030472_p_ganga_leheri_temple_abin_design_studio_1030472_interiors_p_ganga_leheri_temple_abin_design_studio_1030472_interior_1', 'i_p_ganga_leheri_temple_abin_design_studio_1030472_interiors_p_ganga_leheri_temple_abin_design_studio_1030472_p_ganga_leheri_temple_abin_design_studio_1030472_interiors_p_ganga_leheri_temple_abin_design_studio_1030472_interior_2']",[],[],22.2186797,88.12181710000002
p_gersthof_model_school_renovation_and_con_1034672_diagrams_p_gersthof_model_school_renovation_and_con_1034672,Gersthof Model School Renovation And Con 1034672 Diagrams P Gersthof Model School Renovation And Con,unknown,unknown,unknown,unknown,unknown,"['i_p_gersthof_model_school_renovation_and_con_1034672_diagrams_p_gersthof_model_school_renovation_and_con_1034672_p_gersthof_model_school_renovation_and_con_1034672_diagrams_p_gersthof_model_school_renovation_and_con_1034672_diagram_1', 'i_p_gersthof_model_school_renovation_and_con_1034672_diagrams_p_gersthof_model_school_renovation_and_con_1034672_p_gersthof_model_school_renovation_and_con_1034672_diagrams_p_gersthof_model_school_renovation_and_con_1034672_diagram_2', 'i_p_gersthof_model_school_renovation_and_con_1034672_diagrams_p_gersthof_model_school_renovation_and_con_1034672_p_gersthof_model_school_renovation_and_con_1034672_diagrams_p_gersthof_model_school_renovation_and_con_1034672_diagram_3']",[],[],48.20806959999999,16.3713095
p_gersthof_model_school_renovation_and_con_1034672_exteriors_p_gersthof_model_school_renovation_and_con_1034672,Gersthof Model School Renovation And Con 1034672 Exteriors P Gersthof Model School Renovation And Con,unknown,unknown,unknown,unknown,unknown,"['i_p_gersthof_model_school_renovation_and_con_1034672_exteriors_p_gersthof_model_school_renovation_and_con_1034672_p_gersthof_model_school_renovation_and_con_1034672_exteriors_p_gersthof_model_school_renovation_and_con_1034672_exterior_1', 'i_p_gersthof_model_school_renovation_and_con_1034672_exteriors_p_gersthof_model_school_renovation_and_con_1034672_p_gersthof_model_school_renovation_and_con_1034672_exteriors_p_gersthof_model_school_renovation_and_con_1034672_exterior_2']",[],[],48.20806959999999,16.3713095
p_gersthof_model_school_renovation_and_con_1034672_interiors_p_gersthof_model_school_renovation_and_con_1034672,Gersthof Model School Renovation And Con 1034672 Interiors P Gersthof Model School Renovation And Con,unknown,unknown,unknown,unknown,unknown,"['i_p_gersthof_model_school_renovation_and_con_1034672_interiors_p_gersthof_model_school_renovation_and_con_1034672_p_gersthof_model_school_renovation_and_con_1034672_interiors_p_gersthof_model_school_renovation_and_con_1034672_interior_1', 'i_p_gersthof_model_school_renovation_and_con_1034672_interiors_p_gersthof_model_school_renovation_and_con_1034672_p_gersthof_model_school_renovation_and_con_1034672_interiors_p_gersthof_model_school_renovation_and_con_1034672_interior_2', 'i_p_gersthof_model_school_renovation_and_con_1034672_interiors_p_gersthof_model_school_renovation_and_con_1034672_p_gersthof_model_school_renovation_and_con_1034672_interiors_p_gersthof_model_school_renovation_and_con_1034672_interior_3', 'i_p_gersthof_model_school_renovation_and_con_1034672_interiors_p_gersthof_model_school_renovation_and_con_1034672_p_gersthof_model_school_renovation_and_con_1034672_interiors_p_gersthof_model_school_renovation_and_con_1034672_interior_4', 'i_p_gersthof_model_school_renovation_and_con_1034672_interiors_p_gersthof_model_school_renovation_and_con_1034672_p_gersthof_model_school_renovation_and_con_1034672_interiors_p_gersthof_model_school_renovation_and_con_1034672_interior_5']",[],[],48.20806959999999,16.3713095
p_gimle_4_student_housing_code_arkitektur_1034566_diagrams_p_gimle_4_student_housing_code_arkitektur_1034566,Gimle 4 Student Housing Code Arkitektur 1034566 Diagrams P Gimle 4 Student Housing Code Arkitektur,unknown,unknown,unknown,unknown,unknown,['i_p_gimle_4_student_housing_code_arkitektur_1034566_diagrams_p_gimle_4_student_housing_code_arkitektur_1034566_p_gimle_4_student_housing_code_arkitektur_1034566_diagrams_p_gimle_4_student_housing_code_arkitektur_1034566_diagram_1'],[],[],59.9121746,10.7312704
p_gimle_4_student_housing_code_arkitektur_1034566_exteriors_p_gimle_4_student_housing_code_arkitektur_1034566,Gimle 4 Student Housing Code Arkitektur 1034566 Exteriors P Gimle 4 Student Housing Code Arkitektur,unknown,unknown,unknown,unknown,unknown,"['i_p_gimle_4_student_housing_code_arkitektur_1034566_exteriors_p_gimle_4_student_housing_code_arkitektur_1034566_p_gimle_4_student_housing_code_arkitektur_1034566_exteriors_p_gimle_4_student_housing_code_arkitektur_1034566_exterior_1', 'i_p_gimle_4_student_housing_code_arkitektur_1034566_exteriors_p_gimle_4_student_housing_code_arkitektur_1034566_p_gimle_4_student_housing_code_arkitektur_1034566_exteriors_p_gimle_4_student_housing_code_arkitektur_1034566_exterior_2', 'i_p_gimle_4_student_housing_code_arkitektur_1034566_exteriors_p_gimle_4_student_housing_code_arkitektur_1034566_p_gimle_4_student_housing_code_arkitektur_1034566_exteriors_p_gimle_4_student_housing_code_arkitektur_1034566_exterior_3', 'i_p_gimle_4_student_housing_code_arkitektur_1034566_exteriors_p_gimle_4_student_housing_code_arkitektur_1034566_p_gimle_4_student_housing_code_arkitektur_1034566_exteriors_p_gimle_4_student_housing_code_arkitektur_1034566_exterior_4', 'i_p_gimle_4_student_housing_code_arkitektur_1034566_exteriors_p_gimle_4_student_housing_code_arkitektur_1034566_p_gimle_4_student_housing_code_arkitektur_1034566_exteriors_p_gimle_4_student_housing_code_arkitektur_1034566_exterior_5']",[],[],59.9121746,10.7312704
p_gimle_4_student_housing_code_arkitektur_1034566_interiors_p_gimle_4_student_housing_code_arkitektur_1034566,Gimle 4 Student Housing Code Arkitektur 1034566 Interiors P Gimle 4 Student Housing Code Arkitektur,unknown,unknown,unknown,unknown,unknown,"['i_p_gimle_4_student_housing_code_arkitektur_1034566_interiors_p_gimle_4_student_housing_code_arkitektur_1034566_p_gimle_4_student_housing_code_arkitektur_1034566_interiors_p_gimle_4_student_housing_code_arkitektur_1034566_interior_1', 'i_p_gimle_4_student_housing_code_arkitektur_1034566_interiors_p_gimle_4_student_housing_code_arkitektur_1034566_p_gimle_4_student_housing_code_arkitektur_1034566_interiors_p_gimle_4_student_housing_code_arkitektur_1034566_interior_2']",[],[],59.9121746,10.7312704
p_grentschel_school_extension_ahaa_1034558_exteriors_p_grentschel_school_extension_ahaa_1034558,Grentschel School Extension Ahaa 1034558 Exteriors P Grentschel School Extension Ahaa,unknown,unknown,unknown,unknown,unknown,"['i_p_grentschel_school_extension_ahaa_1034558_exteriors_p_grentschel_school_extension_ahaa_1034558_p_grentschel_school_extension_ahaa_1034558_exteriors_p_grentschel_school_extension_ahaa_1034558_exterior_1', 'i_p_grentschel_school_extension_ahaa_1034558_exteriors_p_grentschel_school_extension_ahaa_1034558_p_grentschel_school_extension_ahaa_1034558_exteriors_p_grentschel_school_extension_ahaa_1034558_exterior_2', 'i_p_grentschel_school_extension_ahaa_1034558_exteriors_p_grentschel_school_extension_ahaa_1034558_p_grentschel_school_extension_ahaa_1034558_exteriors_p_grentschel_school_extension_ahaa_1034558_exterior_3', 'i_p_grentschel_school_extension_ahaa_1034558_exteriors_p_grentschel_school_extension_ahaa_1034558_p_grentschel_school_extension_ahaa_1034558_exteriors_p_grentschel_school_extension_ahaa_1034558_exterior_4', 'i_p_grentschel_school_extension_ahaa_1034558_exteriors_p_grentschel_school_extension_ahaa_1034558_p_grentschel_school_extension_ahaa_1034558_exteriors_p_grentschel_school_extension_ahaa_1034558_exterior_5']",[],[],47.0746504,7.3077022
p_grentschel_school_extension_ahaa_1034558_interiors_p_grentschel_school_extension_ahaa_1034558,Grentschel School Extension Ahaa 1034558 Interiors P Grentschel School Extension Ahaa,unknown,unknown,unknown,unknown,unknown,"['i_p_grentschel_school_extension_ahaa_1034558_interiors_p_grentschel_school_extension_ahaa_1034558_p_grentschel_school_extension_ahaa_1034558_interiors_p_grentschel_school_extension_ahaa_1034558_interior_1', 'i_p_grentschel_school_extension_ahaa_1034558_interiors_p_grentschel_school_extension_ahaa_1034558_p_grentschel_school_extension_ahaa_1034558_interiors_p_grentschel_school_extension_ahaa_1034558_interior_2', 'i_p_grentschel_school_extension_ahaa_1034558_interiors_p_grentschel_school_extension_ahaa_1034558_p_grentschel_school_extension_ahaa_1034558_interiors_p_grentschel_school_extension_ahaa_1034558_interior_3', 'i_p_grentschel_school_extension_ahaa_1034558_interiors_p_grentschel_school_extension_ahaa_1034558_p_grentschel_school_extension_ahaa_1034558_interiors_p_grentschel_school_extension_ahaa_1034558_interior_4', 'i_p_grentschel_school_extension_ahaa_1034558_interiors_p_grentschel_school_extension_ahaa_1034558_p_grentschel_school_extension_ahaa_1034558_interiors_p_grentschel_school_extension_ahaa_1034558_interior_5']",[],[],47.0746504,7.3077022
